Label,Tweet
1,BIG NEWS for PAKISTAN  for CHINA for Karachi‚Ä¶ another jewel to be added to the CPEC crown‚Ä¶ Well done @AliHZaidiPTI MoMA @official_kpt &amp; CONGRATULATIONS PAKISTAN  üáµüá∞üá®üá≥üáµüá∞üá®üá≥üáµüá∞‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è https://t co/HEy5GH0AkP
1,CPEC to serve as game changer  open new vistas of revolutionary progress: Qayyum - https://t co/sD1Ef3OgEc
1,Switzerland's ideal location between Italy France Germany  provides connectivity between those regions  Likewise  #FreeKashmir could connect India China and Pakistan together and enormously benefit all   #RightToSelfDetermination  @RepRooney 
0,A substantial chunk of Chinese development financing under the China-Pakistan Economic Corridor (CPEC) consists of loans that are at or near commercial rates  as opposed to grants  according to AidData #OmmcomNews https://t co/w0bCaZBZzD
1,Xinjiang Uyghur Autonomous Region in Northwest China is a place renowned for its stunning natural landscape  
0,Speaking at event in  hosted by Baloch Voice: #CPEC is genocide  UN ACT NOW stop #GilgitBaltistan become Xinjiang  Send repertoire assess damage done by CPEC  cultural identity   #ÿßŸÑÿßÿ™ÿ≠ÿßÿØ_lŸÑÿßŸáŸÑŸä #ÿßŸÑŸäŸàŸÖ_ÿßŸÑÿπÿßŸÑŸÖŸä_ŸÑŸÑŸÇŸáŸàÿ© #ÿßŸÜÿ™ÿÆÿßÿ®ÿßÿ™_ŸÖÿ¨ŸÑÿ≥_ÿßŸÑÿ¥Ÿàÿ±Ÿâ_ÿßŸÑŸÇÿ∑ÿ±Ÿä  #Genocide #ÿßŸÑÿ≥ŸàÿØÿßŸÜ #ÿßŸÑŸÜÿµÿ±_ÿßÿ®Ÿáÿß https://t co/eS53AnZ4f6
0,@Aakbar84 CPEC pe bht achi negotiations ho skti thi  China use land of Pakistan without any tax 
1,#IndianSportsTerrorism India‚Äôs attempts to undermine the China-Pakistan Economic Corridor (CPEC)  with an intelligence team under the direct supervision of Indian Prime Minister Narendra Modi working to sabotage it  #ŸÖÿ≠ÿ®ÿ™_ŸÖÿßŸÅ€åÿß
1,Pakistan's government has launched a multi-billion dollar project in the coastal city of Karachi under the CPEC   
0,The experience of the last three years demonstrates that progress on CPEC will remain tentative and stop-start with diminished chances of Chinese investments in mega projects like upgradation of the main railway line between Karachi and Peshawar   
1,Security of CPEC projects beefed up  says Asad Umar @CPEC_Official @Asad_Umar @CPECAuthority https://t co/7TDqgq5z2z
1,The Planning Minister @Asad_Umar in the meeting today welcomed investment plan by Royal Group China  assured that @GovtofPakistan is committed to promote investment by China  He said the Investor Facilitation Center under @CPECAuthority will soon be operational   #CPEC üá®üá≥ü§ùüáµüá∞ https://t co/F2WGouIcas
1,Under President Zardari's CPEC project  motorways were built all over Pakistan   But yes  this credit goes to the puppet parties of establishment  PML-N and PTI that six years have passed and all the motorways have been completed except Karachi to Sukkur  https://t co/HSqEsZviDF
0,China‚Äôs interest in CPEC has very strong military undertones and hence  it must be stopped   disrupting China‚Äôs military expansionism in South Asia is independent Balochistan   #ÿ≠ŸÖÿØÿßŸÑŸÑŸá #ShehnaazGiIl #ÿßŸÑŸÇÿßÿØÿ≥ŸäŸá_ÿßŸÑÿπÿ±ÿ®Ÿä #BrianLaundrie #ÿßŸÑŸäŸàŸÖ_ÿßŸÑŸàÿ∑ŸÜŸä_ÿßŸÑÿ≥ÿπŸàÿØŸä #ÿØŸÅŸÜ_ÿßŸÑŸáŸÑÿßŸÑ #ŸÑÿ®ŸÜÿßŸÜ https://t co/SHpCwqSrgX
1,PM terms inclusion of KCCDZ in CPEC as game changer https://t co/nyDfrlhoAS https://t co/mmBxgOsmHj
0,Tricking and treachery are common to brothers at arm  Trap is set #Taliban for China and #CPEC for Pakistan  The game begins but the playground seems #Balochistan  Difficult to predict the winner but #Baluchis will surely be the loser https://t co/LWSL8QPNNu
0,We condemn Imran who blames corona for price hike which is not correct as pirce hike is becaz of corruption of Imran&amp;his frontmen&amp;incompetence $ was selling at Rs173&amp;petrol prices will further increase by Rs5from tomorrow so prices of other items to increase CPEC is also dead 
1,‚Ä¢BOI FACILITATES SIGNING OF KCCDZ MOU UNDER CPEC ‚Ä¢BOI PAVES THE WAY FOR MARITIME AND INFRASTRUCTURAL DEVELOPMENT OF KARACHI CITY ‚Ä¢PAKISTAN AND CHINA AGREE TO FINALIZE ‚ÄúFRAMEWORK AGREEMENT ON INDUSTRIAL COOPERATION UNDER CPEC‚Äù BEFORE THE NEXT JCC (1/10)  #10thJCC https://t co/ipAQAsN7Co
1,Jam Kamal Khan explains the province's challenges  his government's priorities  He wants CPEC to play a bigger role in Balochistan and tells us what needs to be done to bring 'Naraz Baloch' back into the fold  @TeamPakDefense #OurHopeJamKamal https://t co/uA7uaeKice
1,MoU inked between LCCI and Rafi Group for development of Gwadar 
1,#PakistanBlueEconomy However  one major silver lining to many of these problems is CPEC  Blue growth in Pakistan can only gain currency on the back of CPEC  which is evident from the start of this mega multi billion project     @A_Awan10 @PakAlphaFamily https://t co/oDm97I01ev
1,Gwadar Port Authority Chairman Naseer Khan Kashani has invited members of the Quetta Chamber of Commerce and Industry (QCCI) to take advantage of golden opportunities for investment in the port city   
1,Says prime minister has pivoted to Central Asia with transit and CPEC a key strategic peg with Gwadar a central node for all that trade
1,Karachi coastal zone inclusion in CPEC a 'game-changer'  says PM Imran Khan https://t co/D8uczEuLqw
1,"‚ÄúCross-border e-commerce has emerged as a new star in global trade  and with a huge young population  #Pakistan is well-positioned to develop its cross-border e-commerce"": Ms Li Yiman  CEO of Zhejiang Eman Logistics https://t co/iw3qWQw324"
0,The people decide their own fate not any so called project or #CPEC  #Baloch people resisting in #Gwadar against all the odds #Balochistan #Unlimited_Internet_In_Egypt #ipadgen9 #Iran #Enginakyuerek #Expo2020Dubai #Qatar #NoVaccinePassportsAnywhere @TribunalUyghur https://t co/RjBCeQWqvf
1,PM Imran assures of expeditious progress on CPEC projects https://t co/Uxzglbzptk https://t co/uBgWP0ZoXf
0,@FaheemJehangir @nadeemhaque @pcipakchina @CPEC_Official @PIDEpk We need to stop learning from any other country cuz thats not going to do any good  We can't learn from china  we can't compare with India  Bangladesh  Afghanistan  anyone  Every country has its own dynamics  own history  own nature of capital 
1,CPEC is now being expanded from power generation &amp; road infrastructure projects to industrialization  which will help Pakistan reduce the debt burden through wealth creation  PM @ImranKhanPTI at the inauguration of the Matiari-Lahore transmission line    https://t co/ubW9tf1JIE
1,‚Äú#Chinese companies would invest $15 billion in the #petrochemical sector in Gwadar  including the project of energy pipeline from #Gwadar to China:  BOI secretary Fareena Mazhar  #CPEC  @investinpak https://t co/caRBpMZlPz
1,#OurHopeJamKamal @SyedRahmanAhmed @TeamPakDefense  Mr  Jam Kamal Khan stated that Balochistan serves to be the land of opportunities since through CPEC 
1,#OpEd Promote High-Quality Development of #CPEC &amp; Build A Closer #China-#Pakistan Community of Shared Future In the New Era by #NingJizhe  Vice-Chairman #NDRC China Chairman CPEC Joint Cooperation Committee @CathayPak @ForeignOfficePk
0,@globaltimesnews Why Chinese government spent lot of money in CPEC? After completing this project  BLA and india will destroying it
0,@ZohaibBilal17 @Faiziofficial05 @AbhinabChakra11 @PallaviJaiswal0 Lol  your CPEC is a debt trap  actually a death trap  You guys are so uneducated to even understand what it is  Somebody offers you some money  you will strip nakedü§£ü§£ü§£ Nange insaans   btw  why has CPEC worked stopped since last 2 yrs? India ki saazish?? ü•±ü•±
1,@asimnyazee Reflect his level of thinking &amp; the way to foresee such unique &amp; beneficial series of development projects   Imagine if more than 12000 MW of energy would have not been added  we would have been facing 16 hours load shedding by the time now   CPEC Projects have brought prosperity
0,@Real_MZubair CPEC is completely frozen as imrankhan  promised with Trump
1,CPEC continues successfully in challenging times  Phase-II projects meeting deadlines; Asad Umar   #APPNews @CPEC_Official @Asad_Umar @CathayPak @zlj517 #CPEC  
0,@PakPMO @GovtofPakistan @ImranKhanPTI I wish ppl of Pak could use his speeches as food medicine oil &amp; gas etc  Ruined the economy causing massive inflation &amp; unemployment  delayed every single development projects even CPEC just cause of jealousy  Shame on U @OfficialDGISPR @HamidMirPAK @CPECAuthority @CPEC_Official
0,China‚Äôs interest in CPEC has very strong military undertones and hence  it must be stopped   disrupting China‚Äôs military expansionism in South Asia is independent Balochistan   #ÿ≠ŸÖÿØÿßŸÑŸÑŸá #ShehnaazGiIl #ÿßŸÑŸÇÿßÿØÿ≥ŸäŸá_ÿßŸÑÿπÿ±ÿ®Ÿä #BrianLaundrie #ÿßŸÑŸäŸàŸÖ_ÿßŸÑŸàÿ∑ŸÜŸä_ÿßŸÑÿ≥ÿπŸàÿØŸä #ÿØŸÅŸÜ_ÿßŸÑŸáŸÑÿßŸÑ #ŸÑÿ®ŸÜÿßŸÜ https://t co/6sIXdmLzWW
1,@ImtiazGul60 @CPEC_Monitor @CpecParliament Morning sir hope you are feeling better now and have a wonderful day
1,The progress &amp; future plan of action wz discussed by conveners of JWGs on  ~Energy ~Transport Infrastructure ~Gwadar ~Socio-Economic Development ~Security ~Long-Term Planning of CPEC ~Industrial Cooperation ~International cooperation ~Science &amp; Technology ~Agriculture Cooperation https://t co/rIKh0mz2Th
1,CPEC: China Aid Technical &amp;amp; Vocational Institute of Gwadar Port Project completed 
0,@AdiMian6 @yagesh_ 72 Number Reward Is Your Kamyabi  #GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad
1,CPEC developments this week:   ‚Ä¢ Chinese companies will invest $15 billion in Pakistan‚Äôs petrochemical industry at Gwadar port  ‚Ä¢ ECC approved Rs28 billion for the defense ministry to fortify CPEC‚Äôs security    Access our latest issue:   
1,Congratulations to the successful 10th JCC meeting for #CPEC! All relevant authorities briefed progress  every local representative talked about development  many deliverables were made  and a new JWG on IT was set up  All contribute to the high quality development of CPEC! https://t co/EHuj6L9HvC
0,Pak to make partial payments to agitated Chinese companies for CPEC projects https://t co/6HeV6B9pXT #InternationalNRIEnglish #LatestNewsEnglish
0,China is also using confidentiality clauses barring borrowers from revealing terms and conditions of the engagement or even the existence of the debt itself  One place where public debt is being hidden under the garb of private debt is CPEC  
1,Dr Moeed Yusuf  National Security Advisor  has said that Pakistan‚Äôs geostrategic location provides it with opportunities of connectivity through #CPEC  development partnerships with other countries and peace within #Pakistan  and good relations with neighbours  https://t co/lMLkbOpanX
0,PML-N is hatching conspiracies and spreading negative propaganda against the national intuitions and CPEC projects to hide corruption of its leaders: Information Minister @fawadchaudhry https://t co/YgVkJ2qPvJ
1,@AliSalmanPTI This initiative will be a platform for cross learning  sharing knowledge  &amp; exchanging the best practices in view of readiness the skilled youth to meet the requirements of CPEC projects  P-TEVTA under leadership of Worthy Chairperson is a role model for other Provincial TEVTAs 
1,What have we done in those two years? We took the #CPEC from the Planning and Development Division  which was doing a great job  and set up the CPEC Authority at the behest of the generals 
0,‚ÄúChinese ambassador has complained to me that you have destroyed #CPEC and no work was done in the past three years ‚Äù Chairman says #Pakistan has messed up  #China angry like hell  
0,#Balochistan #naturalgasfields-#China of plundering the #economic wealth constr of #modern #transportation ntwrk #energyprojects  #SEZs u/ #CPEC #BalochFreedom #BalochResistance @AmrullahSaleh2 @AdityaRajKaul @dawn_com #BalochistanIsNotPakistan #SanctionPakistan https://t co/U94FA6tmpr
0,@ProudIndAB @Kaala_Nag Great! Chinio ki fatti padi hai   from economic front to real estate business to electricity generation based on coal to ports(empty now a days) to diplomatic to CPEC failure to #ChineseVirus crisis   worst affected is China brand and its reputation globally   üòú
